original_trip_id,origin_lat,origin_lon,dest_lat,dest_lon,bike_duration,bike_distance,walktransit_duration,walktransit_distance,n_segments_walktransit,modes_used_walktransit,multimodal_duration,multimodal_distance,n_segments_multimodal,modes_used_multimodal
CF30D55A1BFABCD1,42.351839662,-71.055876255,42.3488102618827,-71.041677440553,11.3,1551,6.3,1551,3,WALK + BUS,11.3,1551,1,BICYCLE
CF3CFD3994D6F3DF,42.3443517550051,-71.1249035596848,42.349243769553,-71.0972820969255,24.9,2886,17.5,2959,5,WALK + BUS + TRAM,20.6,3120,3,BICYCLE + TRAM + WALK
CF4470981E14A5B7,42.352052,-71.07036,42.359086,-71.05971,21.3,1651,9.5,1716,3,WALK + TRAM,15,1519,3,BICYCLE + TRAM + WALK
CF4B3C18E276F32B,42.341598,-71.123338,42.3401224269664,-71.1207056381045,1.9,309,6,374,1,WALK,1.9,309,1,BICYCLE
CF528FD66E66EEDB,42.3624278429124,-71.0849547386169,42.3867480204506,-71.1190187931061,44,6235,19.2,5199,3,WALK + SUBWAY,30.8,7796,3,BICYCLE + SUBWAY + WALK
CF60693125AA2EA6,42.3871746334831,-71.0871438852882,42.3604413562312,-71.0504394024611,36.9,5534,22.2,5502,6,WALK + BUS + SUBWAY,26.7,6736,5,BICYCLE + SUBWAY + WALK
CFCD37AD1763401E,42.3495894236824,-71.0794677917329,42.3509614442122,-71.0778281092644,5.5,456,4.6,282,1,WALK,5.5,456,1,BICYCLE
CFF8F148205E9507,42.351146,-71.066289,42.3362444479688,-71.0879856348038,21.5,2883,20.3,3447,3,WALK + SUBWAY,21.5,2883,1,BICYCLE
CFF8F6BB952E42D3,42.3555362848971,-71.0728687047958,42.3555362848971,-71.0728687047958,0.2,54,0.5,54,1,WALK,0.2,54,1,BICYCLE
D02392FEDC224420,42.3495440311425,-71.0724207387284,42.3518280689207,-71.0678113811173,7.1,758,8.2,575,1,WALK,7.1,758,1,BICYCLE
D07119052D6BDF1A,42.365188,-71.060788,42.374878467441,-71.0638349876717,16.3,1623,12.4,1797,2,WALK + BUS,16.3,1623,1,BICYCLE
D0A7D9F8C1EED924,42.3861414116396,-71.0782814025879,42.3930184003539,-71.0807168483734,6.5,1112,16.2,982,1,WALK,6.5,1112,1,BICYCLE
D0ABE8A2A09A9393,42.357143,-71.050699,42.356052,-71.069849,25,2382,22.4,2025,4,WALK + SUBWAY + TRAM,25,2382,1,BICYCLE
D0B64F1C41395547,42.341332,-71.076847,42.3366479542707,-71.0689445958451,10.3,1237,15.6,1031,1,WALK,10.3,1237,1,BICYCLE
D1001CB7181CA0CC,42.369931,-71.073526,42.369885,-71.069957,4,469,7,445,1,WALK,4,469,1,BICYCLE
D12DF7C2F51997E9,42.345392,-71.069616,42.3555362848971,-71.0728687047958,15.1,1355,19.2,1463,3,WALK + BUS,15.1,1355,1,BICYCLE
D13FC8968C4D7D29,42.362811,-71.056067,42.378965,-71.068607,21.4,2510,14.2,2266,3,WALK + BUS,21.4,2510,1,BICYCLE
D15A719576C796B1,42.339194,-71.06975,42.3359589794331,-71.0462289956104,23.4,3107,19.8,3413,4,WALK + BUS,18.8,2769,3,BICYCLE + BUS + WALK
D15FC33294172936,42.343048583901,-71.0580343009133,42.3647389869179,-71.0593490302563,33.1,3924,18.6,3481,4,WALK + SUBWAY + TRAM,21.9,3758,5,BICYCLE + BUS + WALK + SUBWAY
D19C437DEB24141C,42.3531780918625,-71.0481735692338,42.362811,-71.056067,19.3,1532,18.1,1395,3,WALK + BUS,19.3,1532,1,BICYCLE
D1A25436B22F2674,42.3796478996753,-71.0954047567248,42.365673,-71.064263,30.1,3531,20.2,3336,3,WALK + TRAM,23.1,5011,3,BICYCLE + TRAM + WALK
D1A56836DCD7E76E,42.3581,-71.093198,42.373379,-71.111075,23.5,2923,20,2583,3,WALK + BUS,18.3,2659,3,BICYCLE + BUS + WALK
D1B4CF412C35A338,42.3803233504542,-71.1087861285523,42.380287,-71.125107,14,1922,25.9,1651,1,WALK,14,1922,1,BICYCLE
D1DA3F54CECCEA1C,42.3676901802449,-71.0711628198624,42.360859373533,-71.0855185800756,13.9,2008,24.8,2426,3,WALK + SUBWAY,13.9,2008,1,BICYCLE
D1DC2E4DB4A4EFAA,42.348706,-71.097009,42.3515966246532,-71.0756166279316,18,2264,15,2024,3,WALK + TRAM,18,2264,1,BICYCLE
D1FB5E1195DBDCAB,42.3617874106619,-71.1439311132745,42.3555362848971,-71.0728687047958,47.3,8142,35.2,7445,5,WALK + BUS + SUBWAY,38,7811,5,BICYCLE + BUS + WALK + SUBWAY
D2037A920DA9F01A,42.341598,-71.123338,42.3402464476889,-71.1516880617455,19.3,3083,20.2,3894,4,WALK + BUS + TRAM,19.3,3083,1,BICYCLE
D20D3AD35216CE75,42.3515860011985,-71.0456925630569,42.3477634541475,-71.0453599691391,12.2,1378,9.8,636,1,WALK,10,1625,3,BICYCLE + BUS + WALK
D20DA48F267353F2,42.317880869,-71.082495451,42.3922328400463,-71.0774660110474,89.7,13409,46.5,11704,4,WALK + BUS + SUBWAY,45.8,11588,3,BICYCLE + SUBWAY + WALK
D2187980B1642603,42.379011,-71.119945,42.3474062052521,-71.0867841495565,44.5,6653,26.7,5346,5,WALK + BUS,25.7,5155,3,BICYCLE + BUS + WALK
D276956A3B6629D3,42.3607929685827,-71.0711896233715,42.368019,-71.1242,33.5,5912,28.1,5156,3,WALK + SUBWAY,33.5,5912,1,BICYCLE
D27820F40A26FC2D,42.3598253979878,-71.0597957624486,42.3607929685827,-71.0711896233715,15.2,1288,8.4,1626,4,WALK + TRAM + SUBWAY,13.2,1752,3,BICYCLE + SUBWAY + WALK
D27BBB72E8003EDF,42.365673,-71.064263,42.371141,-71.076198,16.3,1465,9.6,1325,3,WALK + TRAM,8.9,1295,3,BICYCLE + TRAM + WALK
D2A43AB2AEF293D4,42.349434495,-71.072486281,42.341332,-71.076847,11.6,1455,15.1,1312,3,WALK + BUS,11.6,1455,1,BICYCLE
D2A9C7238D3702B8,42.3425491373795,-71.0742144938786,42.363564989894,-71.1004418404809,39.7,3808,25.7,3807,2,WALK + BUS,20,3863,3,BICYCLE + BUS + WALK
D2BD4ACF2F4EDBD3,42.3515860011985,-71.0456925630569,42.42386,-71.067793,88.9,11553,41,11832,7,WALK + BUS + SUBWAY,42.5,11967,5,BICYCLE + SUBWAY + WALK + BUS
D301EF1DC56D89DF,42.380287,-71.125107,42.370803,-71.104412,17.5,2765,25.5,2775,3,WALK + BUS,17.5,2765,1,BICYCLE
D3070F7F51D673D6,42.3576624788988,-71.1084133386612,42.36507,-71.1031,10.2,1553,9.9,1114,3,WALK + BUS,10.2,1553,1,BICYCLE
D3746F32FA722962,42.349243769553,-71.0972820969255,42.3581,-71.093198,20.4,1723,14.4,2466,5,WALK + TRAM + BUS,13.9,2149,3,BICYCLE + BUS + WALK
D37FC9E4C882AB92,42.361537814,-71.137733817,42.3918981159186,-71.0974537583024,43.3,6341,44,8258,5,WALK + BUS,43.3,6341,1,BICYCLE
D3997B7AFDFCE899,42.3436905571975,-71.1023528688111,42.3428683507196,-71.1412784085587,30.6,4363,14,4234,1,BUS,17.8,4519,3,BICYCLE + BUS + WALK
D3AFE85E3DFA2302,42.3895243630576,-71.1169414036431,42.3676204874501,-71.1565663665533,31,4874,30.6,6493,5,WALK + SUBWAY + BUS,31,4874,1,BICYCLE
D3B5F571362BB745,42.3612572164654,-71.0652874410152,42.3624278429124,-71.0849547386169,17.2,2221,13.7,1791,3,WALK + SUBWAY,13.2,1788,3,BICYCLE + SUBWAY + WALK
D3D6EE9F4B1D7C69,42.36507,-71.1031,42.372969,-71.094445,15.3,1457,11,1593,3,WALK + BUS,15.3,1457,1,BICYCLE
D3FE0813BED7E047,42.333906651,-71.104342699,42.3362444479688,-71.0879856348038,14.8,1967,18.4,1819,3,WALK + BUS,14.8,1967,1,BICYCLE
D3FF55817921562F,42.3502102,-71.0446705,42.352409,-71.062679,17.7,2175,19.1,1865,3,WALK + BUS,17.7,2175,1,BICYCLE
D40BB8E88F4960A4,42.3036740889271,-71.0542595386505,42.3518280689207,-71.0678113811173,62.7,9040,52.3,9281,4,WALK + SUBWAY + TRAM,43,9327,5,BICYCLE + SUBWAY + WALK + TRAM
D4538EE10DB368F3,42.3689518054073,-71.1099877953529,42.3581,-71.093198,15.3,2240,8.2,1961,3,WALK + BUS,15.3,2240,1,BICYCLE
D475FC3AB694F127,42.3350989929096,-71.0790377855301,42.352175,-71.055547,26.1,3879,18.5,3104,3,WALK + BUS,21,4730,3,BICYCLE + RAIL + WALK
D479BD5E04E9FF25,42.3401224269664,-71.1207056381045,42.377945,-71.116865,46.2,7132,40.8,6089,3,WALK + BUS,42.8,6206,3,BICYCLE + BUS + WALK
D49BE973B8D0A235,42.3955884571671,-71.142606139183,42.397828,-71.130516,7.9,1454,12.1,3452,5,WALK + BUS,7.9,1454,1,BICYCLE
D4A18D2A64297E8B,42.3401224269664,-71.1207056381045,42.348717,-71.085954,29.4,3872,21.6,3460,3,WALK + TRAM,20.3,3478,3,BICYCLE + TRAM + WALK
D4B4822B28063BDC,42.378965,-71.068607,42.354979,-71.063348,34.7,3946,28.8,3571,3,WALK + SUBWAY,24.6,3767,3,BICYCLE + SUBWAY + WALK
D4C864E5D014F593,42.330202818,-71.050705075,42.352409,-71.062679,30.5,3867,21.1,4578,2,WALK + BUS,22.4,4489,3,BICYCLE + BUS + WALK
D4CEE7BBC1B3AAB0,42.331184,-71.095171,42.3203937430426,-71.0535540805176,32,4912,37.6,5605,3,WALK + BUS,32,4912,1,BICYCLE
D4E5A808234DA9A4,42.365188,-71.060788,42.369885,-71.069957,11.3,1556,13.3,1982,3,WALK + SUBWAY,11.3,1556,1,BICYCLE
D503C74626828F2B,42.365965843,-71.091296315,42.3598253979878,-71.0597957624486,31.2,4012,19.3,3326,3,WALK + SUBWAY + TRAM,17.8,3525,5,BICYCLE + SUBWAY + WALK + TRAM
D51A404B35F174B4,42.320561,-71.06198,42.3515860011985,-71.0456925630569,34.5,5694,31.5,4878,5,WALK + RAIL + BUS,25,5856,5,BICYCLE + RAIL + WALK + BUS
D56BAA3CC10A20D8,42.348706,-71.097009,42.3625,-71.08822,25.4,2529,22.2,2895,5,WALK + TRAM + BUS,20.9,4342,3,BICYCLE + BUS + WALK
D57C3E14DB7D4F56,42.363564989894,-71.1004418404809,42.397828,-71.130516,44.8,6875,21,5260,4,WALK + SUBWAY + BUS,24.6,5993,7,BICYCLE + BUS + WALK + SUBWAY
D581EF9123FCD1AF,42.3474062052521,-71.0867841495565,42.3636929,-71.0875672,27.7,2352,20.8,2332,3,WALK + BUS,27.7,2352,1,BICYCLE
D5840324E9BDAE83,42.3595732010904,-71.1012947559357,42.3634646930435,-71.1005732417107,4.4,815,10,600,1,WALK,4.4,815,1,BICYCLE
D59489B871579D48,42.3401151224924,-71.1006188392639,42.3446506288783,-71.0973250122697,5.6,787,13.7,910,1,WALK,5.6,787,1,BICYCLE
D5955FF072F2D26F,42.3350989929096,-71.0790377855301,42.3436905571975,-71.1023528688111,18.8,2922,21.5,3798,3,WALK + BUS,18.8,2922,1,BICYCLE
D59602603C40A77B,42.3510044959467,-71.049300134182,42.3511419825475,-71.0732924938202,28.2,2623,20.1,2703,6,WALK + BUS + SUBWAY + TRAM,19.1,2854,3,BICYCLE + BUS + WALK
D59DEEE5580A7C8E,42.3452156211502,-71.0638403149278,42.35892,-71.057629,22,2163,11.5,1988,4,WALK + BUS + SUBWAY,13.4,1809,3,BICYCLE + SUBWAY + WALK
D5A6B0A0D607B389,42.3436905571975,-71.1023528688111,42.363564989894,-71.1004418404809,31.8,4140,24.8,3898,3,WALK + BUS,21.5,3531,3,BICYCLE + BUS + WALK
D5A8F296F943D9DD,42.35892,-71.057629,42.3533905070523,-71.0445713996887,15.2,1723,17.6,1988,4,WALK + SUBWAY + BUS,15.2,1723,1,BICYCLE
D5CCF391ECBFC3BC,42.3730797979349,-71.0863423366573,42.363564989894,-71.1004418404809,16,2539,27.1,1969,3,WALK + BUS,16,2539,1,BICYCLE
D5D3E3158EA44479,42.300923,-71.114249,42.3413561576735,-71.0833695345082,30.3,5565,13.3,5270,2,SUBWAY + WALK,19.3,5423,3,BICYCLE + SUBWAY + WALK
D66212EC062558AC,42.3730797979349,-71.0863423366573,42.369931,-71.073526,8,1275,15.7,1634,3,WALK + BUS,8,1275,1,BICYCLE
D6907347F9A24E3E,42.317642,-71.056664,42.345392,-71.069616,29.7,4762,25,5044,3,WALK + SUBWAY + BUS,29.7,4762,1,BICYCLE
D69F69A139F7917D,42.365011198223,-71.0352855920792,42.3641190352315,-71.028767824173,3.8,657,11.4,653,1,WALK,3.8,657,1,BICYCLE
D6B2FF24E1125811,42.3480741231744,-71.0765701532364,42.3659943286744,-71.095222216145,36,3598,24.6,3533,5,WALK + TRAM + BUS,25.4,3491,5,BICYCLE + TRAM + WALK + BUS
D6B6F36D40888B89,42.348717,-71.085954,42.3836389482227,-71.1085367202759,50.8,5877,26.8,5429,5,WALK + BUS,30.2,5490,5,BICYCLE + BUS + WALK
D6D57B5E04837A80,42.369061,-71.079999,42.368605242482,-71.0993018560566,20.7,3085,23.9,2457,3,WALK + BUS,13,2348,3,BICYCLE + BUS + WALK
D6D8405290BF81D3,42.386844,-71.09812,42.3446506288783,-71.0973250122697,52.6,7594,44.1,9661,6,WALK + TRAM + BUS,47.5,8709,3,BICYCLE + BUS + WALK
D72F8134691DA34C,42.3856757875291,-71.114121362989,42.3951715012158,-71.098505919822,15.1,2243,23.6,4235,5,WALK + SUBWAY + BUS,15.1,2243,1,BICYCLE
D77C12ED75105908,42.3607929685827,-71.0711896233715,42.3509614442122,-71.0778281092644,15.7,1711,12.1,2662,4,WALK + SUBWAY + TRAM,15.7,1711,1,BICYCLE
D7B049601B7F301C,42.363045496267,-71.0828707891687,42.373379,-71.111075,30.5,4595,19.5,2903,3,WALK + BUS,20.4,3106,3,BICYCLE + BUS + WALK
D7BB31A53438BED0,42.365746617,-71.064341307,42.3508268066909,-71.0898108780384,23,3369,31.1,4526,3,WALK + TRAM,23,3369,1,BICYCLE
D7BEC8445E8850AF,42.368605242482,-71.0993018560566,42.3573292186771,-71.1467353999615,36,5116,26.7,5774,3,WALK + BUS,36,5116,1,BICYCLE
D7C3FEDCA6974F8F,42.36507,-71.1031,42.3867480204506,-71.1190187931061,32.3,4312,14.3,3574,3,WALK + SUBWAY,20.9,4205,5,BICYCLE + BUS + WALK + SUBWAY
D7CD0BF46EBB5BE3,42.365043044,-71.102993488,42.3730797979349,-71.0863423366573,20.6,3104,16.1,2419,5,WALK + BUS,20.6,3104,1,BICYCLE
D7DC4EB988E8E62B,42.3402464476889,-71.1516880617455,42.3489485723559,-71.1502718925476,15.1,1291,10.3,2102,4,WALK + TRAM + BUS,15.1,1291,1,BICYCLE
D7F301BDB2CA490F,42.3327439230489,-71.1162668094949,42.3374174845973,-71.1028611660004,13.1,1626,13.2,2058,4,WALK + BUS,13.1,1626,1,BICYCLE
D811228159AE554A,42.335741,-71.03877,42.35892,-71.057629,33.9,4147,22.9,4445,4,WALK + BUS + SUBWAY,24.8,3980,3,BICYCLE + BUS + WALK
D8670496D95F3DD5,42.366277,-71.09169,42.3742671352493,-71.100264787674,12.5,1544,13.2,1500,2,BUS + WALK,12.5,1544,1,BICYCLE
D875A0E51FA17AD8,42.3332925471918,-71.1012464761734,42.3384884941905,-71.0926113804476,8,1258,7.8,1056,2,WALK + BUS,8,1258,1,BICYCLE
D894FB7FA7E5E130,42.37244308,-71.112959266,42.3613583766225,-71.0967027397783,15.6,2353,16.1,2394,3,WALK + BUS,12.4,2385,3,BICYCLE + BUS + WALK
D89F98CE3736AAA8,42.3598253979878,-71.0597957624486,42.3502102,-71.0446705,18.2,2102,19.4,2307,3,WALK + BUS,18.2,2102,1,BICYCLE
D8AFD35DD535776D,42.391658,-71.080351,42.3800453469331,-71.0730457305908,18.5,2050,22.1,2074,3,WALK + SUBWAY,18.5,2050,1,BICYCLE
D8C0F755ABB88FB7,42.3621312344991,-71.0911560058594,42.368605242482,-71.0993018560566,13.1,1744,11.6,1555,2,WALK + BUS,8.9,1459,3,BICYCLE + BUS + WALK
D8F2F98302444381,42.373268,-71.118579,42.3612572164654,-71.0652874410152,43,5894,22.2,4916,3,WALK + SUBWAY,30.1,5346,3,BICYCLE + SUBWAY + WALK
D90533B35CFB1946,42.3647389869179,-71.0593490302563,42.3607028354884,-71.055249273777,9.9,1192,9,911,3,WALK + BUS,9.9,1192,1,BICYCLE
D94019CF030CC829,42.3461970765555,-71.1072868108749,42.3461970765555,-71.1072868108749,0.7,15,0.8,108,1,WALK,0.7,15,1,BICYCLE
D9556217C325BD41,42.3787535121259,-71.1070722341538,42.3796478996753,-71.0954047567248,14.2,1359,6.5,1280,3,WALK + BUS,14.2,1359,1,BICYCLE
D95637BB303CDD32,42.350928545,-71.066115022,42.3415747187375,-71.0689043998718,14.4,1535,13.4,1871,3,WALK + BUS,14.4,1535,1,BICYCLE
D9655A8CA2ED63BE,42.3508268066909,-71.0898108780384,42.3436905571975,-71.1023528688111,16.6,1859,12.2,1447,2,WALK + BUS,12,1568,3,BICYCLE + BUS + WALK
D96BF5D82AF278C7,42.3630037815601,-71.089740377065,42.3719772596339,-71.0758584738323,15.6,2353,24.7,5377,4,WALK + SUBWAY + TRAM,15.6,2353,1,BICYCLE
D97767F248B7D216,42.3655072850565,-71.0801375997653,42.3612572164654,-71.0652874410152,15.8,1827,23.8,2434,3,WALK + SUBWAY,15.8,1827,1,BICYCLE
D989F7D9E20BB90B,42.2944257867066,-71.078217607137,42.339194,-71.06975,45.4,6688,37.2,7539,5,WALK + RAIL + BUS,34.3,6958,4,BICYCLE + BUS + WALK
D992BD86926C38E0,42.354979,-71.063348,42.3692390748592,-71.1168703436852,46.1,6820,28.1,6517,5,WALK + SUBWAY + BUS,29.7,6499,5,BICYCLE + SUBWAY + WALK + BUS
D9BC45C64F4639C7,42.358155,-71.052163,42.352175,-71.055547,13,936,14.6,911,1,WALK,13,936,1,BICYCLE
D9E087A65E1BB695,42.363871,-71.050877,42.352175,-71.055547,21.3,1676,20.8,2193,3,WALK + BUS,16.7,2066,3,BICYCLE + BUS + WALK
DA2508B0C8B688C1,42.34949599514,-71.1005759239197,42.345733,-71.100694,6.9,707,11.3,695,1,WALK,6.9,707,1,BICYCLE
DA2646E04FB16482,42.3467900834735,-71.1454981380666,42.373268,-71.118579,38.3,5282,31,6282,5,WALK + BUS,38.3,5282,1,BICYCLE
DA560904159C7E24,42.348717,-71.085954,42.35892,-71.057629,35.4,4484,16.8,3278,3,WALK + TRAM + SUBWAY,22.3,3502,3,BICYCLE + SUBWAY + WALK
DA880C262132FD79,42.3624278429124,-71.0849547386169,42.3664204,-71.0885418,8.5,1028,9.5,814,3,WALK + BUS,8.5,1028,1,BICYCLE
DA88499FB340FA71,42.366426,-71.105495,42.3436905571975,-71.1023528688111,29.9,4156,19.1,3788,3,WALK + BUS,18.3,3803,3,BICYCLE + BUS + WALK
DA9887B4E571DB4D,42.344742247728,-71.0764816217579,42.3374174845973,-71.1028611660004,19.9,3112,22.3,4074,3,WALK + BUS,15.6,2806,3,BICYCLE + BUS + WALK
DADBDFDF43B60014,42.365444861374,-71.0827714204788,42.36507,-71.1031,20.3,2857,11.9,2035,2,WALK + SUBWAY,9.9,2112,3,BICYCLE + SUBWAY + WALK
DAE32A9C02F23DCE,42.348545434112,-71.0655918531575,42.390413,-71.108571,58.1,7207,35.8,7490,4,WALK + TRAM + BUS,36.2,7512,5,BICYCLE + TRAM + WALK + BUS
DB09093A41E7BC78,42.3391085,-71.0514432,42.3495440311425,-71.0724207387284,22.4,2766,16.5,3437,3,WALK + BUS,22.4,2766,1,BICYCLE
DB140673CB0452FC,42.365673,-71.064263,42.3792732460084,-71.1034190283135,40.8,5640,24.9,4220,5,WALK + TRAM + BUS,24.2,4190,5,BICYCLE + TRAM + WALK + BUS
DB368D89A8362391,42.396386809455,-71.1201130600603,42.3940722366589,-71.1113369464874,4.1,801,13.4,840,1,WALK,4.1,801,1,BICYCLE
DB5C02C65D722975,42.3895243630576,-71.1169414036431,42.3733287988741,-71.1209860108011,19.3,2671,12.8,2186,3,WALK + SUBWAY,19.3,2671,1,BICYCLE
DB5DAE48B0262883,42.310579,-71.107341,42.3121203,-71.1142981,5.8,819,12.4,740,1,WALK,5.8,819,1,BICYCLE
DB60E63212983CA3,42.3604413562312,-71.0504394024611,42.3604413562312,-71.0504394024611,0.3,58,0.6,96,1,WALK,0.3,58,1,BICYCLE
DB744434C2A9EB16,42.353334,-71.137313,42.3516920188597,-71.1190348863602,15.5,2381,7.4,1519,3,WALK + BUS,13.1,2139,3,BICYCLE + BUS + WALK
DBC6FD4E72149FF3,42.351146,-71.066289,42.35892,-71.057629,16.8,1398,11.3,1323,2,WALK + SUBWAY,10.2,1335,3,BICYCLE + SUBWAY + WALK
DBD45009E3ACE1F0,42.3446506288783,-71.0973250122697,42.3607929685827,-71.0711896233715,28.2,4201,29.7,4893,4,WALK + TRAM + SUBWAY,23.4,4766,5,BICYCLE + TRAM + WALK + SUBWAY
DBF5089D1826BB18,42.406302,-71.132446,42.353334,-71.137313,53.1,8465,32.1,7643,6,WALK + BUS + SUBWAY,38.7,8287,5,BICYCLE + SUBWAY + WALK + BUS
DBF6E7756A45DE37,42.3643558902798,-71.0695936904267,42.3502102,-71.0446705,28.3,3197,26,3373,4,WALK + SUBWAY + BUS,23.1,3668,5,BICYCLE + SUBWAY + WALK + BUS
DBFDCD4F8281F119,42.357380986,-71.146765947,42.3515473479138,-71.121262460947,15.9,2769,17.3,4189,4,WALK + BUS,12.1,2554,3,BICYCLE + BUS + WALK
DC122FE6BCB874A5,42.3605417414061,-71.0866981744766,42.3695529775651,-71.0857901498093,8.6,1352,21.4,1382,1,WALK,8.6,1352,1,BICYCLE
DC245DED5A80B04D,42.368579388,-71.099374413,42.349224693383,-71.1327530257859,38.5,5127,35.1,5836,5,WALK + BUS,31.6,6404,5,BICYCLE + BUS + WALK
DC50822E8065723E,42.3441489874953,-71.114673614502,42.341598,-71.123338,10.2,1146,8.2,1053,3,WALK + TRAM,10.2,1146,1,BICYCLE
DC60A0E55F02015A,42.3499282823006,-71.0773920686643,42.344742247728,-71.0764816217579,9,835,7.3,1115,3,WALK + BUS,9,835,1,BICYCLE
DC73E6C970D48BE0,42.365986347,-71.091274023,42.380287,-71.125107,30.9,4167,27.5,4476,5,WALK + BUS,30.9,4167,1,BICYCLE
DCACE782CB7F9FE7,42.3689518054073,-71.1099877953529,42.3692390748592,-71.1168703436852,6.5,871,9.6,737,3,WALK + BUS,6.5,871,1,BICYCLE
DCB647BFD415251E,42.3670740714909,-71.0767927765846,42.354979,-71.063348,23.8,2607,26.1,3527,3,WALK + TRAM,17.2,2615,3,BICYCLE + SUBWAY + WALK
DCED5725E831F8EA,42.368019,-71.1242,42.3829443017227,-71.1244983103825,17.6,2265,25.4,2577,3,WALK + BUS,17.6,2265,1,BICYCLE
DCEFCB4EB918103E,42.339202,-71.090511,42.350406,-71.108279,18.5,2550,18.6,4586,5,WALK + BUS + TRAM,18.5,2550,1,BICYCLE
DCF23EB8E59440AC,42.3625,-71.08822,42.3876281075134,-71.0831871628761,26.8,4460,27.1,7693,5,WALK + SUBWAY + BUS,26.8,4460,1,BICYCLE
DD33E5BE51C1CB0C,42.3488038228339,-71.0823690891266,42.3605417414061,-71.0866981744766,25.5,2551,24.7,2561,3,WALK + BUS,25.5,2551,1,BICYCLE
DD484D8C0F2F39E2,42.353334,-71.137313,42.3515473479138,-71.121262460947,13.9,2055,4.9,1375,2,WALK + BUS,10.7,2003,3,BICYCLE + BUS + WALK
DD6B6D76B321C011,42.3566833496993,-71.0616664588451,42.3461970765555,-71.1072868108749,39.6,5057,17.9,4418,3,WALK + TRAM,22.2,4330,3,BICYCLE + TRAM + WALK
DD7B44DB0B82341B,42.362811,-71.056067,42.378965,-71.068607,21.4,2510,14.2,2266,3,WALK + BUS,21.4,2510,1,BICYCLE
DD9731D56DD526AF,42.3643558902798,-71.0695936904267,42.368019,-71.1242,38.3,6982,33.5,6383,5,WALK + SUBWAY + BUS,32.6,6577,5,BICYCLE + SUBWAY + WALK + BUS
DDA039333420EB5A,42.3495301689038,-71.1302277074174,42.351911,-71.123798,6.1,785,6.8,797,3,WALK + TRAM,6.1,785,1,BICYCLE
DDAFC7F3F123DE28,42.341814,-71.090179,42.347241,-71.105301,12.6,1916,21.2,3305,2,WALK + BUS,12.6,1916,1,BICYCLE
DDB0AB1250939072,42.3867480204506,-71.1190187931061,42.3474062052521,-71.0867841495565,54.7,7364,27.5,6418,5,WALK + SUBWAY + BUS,35,6417,3,BICYCLE + BUS + WALK
DDCDF2FD91C05C19,42.3514819346086,-71.0443608462811,42.336448,-71.023739,35.5,4319,23.3,3764,6,WALK + BUS,24.6,4299,4,BICYCLE + BUS + WALK
DE0257A43C403EC9,42.3605417414061,-71.0866981744766,42.3636929,-71.0875672,3.4,556,8.4,529,1,WALK,3.4,556,1,BICYCLE
DE0B69FED41F0033,42.351146,-71.066289,42.349243769553,-71.0972820969255,27,3290,16.6,2909,5,WALK + BUS + TRAM,18.5,2870,3,BICYCLE + TRAM + WALK
DE2E69C4CED8D0B4,42.3637127600358,-71.1245977878571,42.3659943286744,-71.095222216145,23.2,3503,30.8,3978,3,WALK + BUS,23.2,3503,1,BICYCLE
DECB869E8EABA8B4,42.307852242385,-71.0651224851608,42.2996334884206,-71.0606897582329,15.3,1629,14.7,2287,3,WALK + BUS,15.3,1629,1,BICYCLE
DEE5D561C6BE7307,42.396969,-71.123024,42.396105,-71.139459,10.1,1694,8,1706,2,WALK + SUBWAY,10.1,1694,1,BICYCLE
DEE962A64E893B13,42.342958,-71.067052,42.35496799,-71.06097685,20.6,2242,11.1,1363,3,WALK + BUS,12.1,1405,3,BICYCLE + BUS + WALK
DEE9A842130F03A9,42.363539,-71.111698,42.3810014303805,-71.1040252261319,20.2,3039,27.1,3108,3,WALK + BUS,20.2,3039,1,BICYCLE
DEF6C793A5C048B9,42.3510044959467,-71.049300134182,42.3375860109724,-71.0962709784508,41.4,5758,25.4,5273,5,WALK + RAIL + BUS,22.4,4904,4,BICYCLE + BUS + WALK
DF39813F90205072,42.371998191,-71.072090268,42.36507,-71.1031,27.5,4272,26.9,6639,3,WALK + SUBWAY,19.1,3647,3,BICYCLE + SUBWAY + WALK
DF6E30559A25735B,42.363564989894,-71.1004418404809,42.369931,-71.073526,20.2,3376,31.3,7205,4,WALK + SUBWAY + TRAM,20.2,3376,1,BICYCLE
DF862319861EFEF9,42.4021215,-71.0195408,42.4142729429399,-71.0447965565982,29.2,3414,26.5,8809,4,WALK + BUS,29.2,3414,1,BICYCLE
DF9E10911CE00C0D,42.340835,-71.0816197,42.3508268066909,-71.0898108780384,19.4,1911,8.8,1380,2,WALK + BUS,13.2,1657,3,BICYCLE + BUS + WALK
DFB27CB44901FC6B,42.3556012132793,-71.1039447784424,42.3625,-71.08822,13.6,2182,10.3,2121,3,WALK + BUS,13.6,2182,1,BICYCLE
DFC63E5048BB5BA0,42.3584776443481,-71.0613512992859,42.352409,-71.062679,13.4,965,11.2,953,2,WALK + SUBWAY,8.7,937,3,BICYCLE + SUBWAY + WALK
DFD6BCBE4FBA4CA6,42.3692390748592,-71.1168703436852,42.373268,-71.118579,8,737,11.2,732,1,WALK,8,737,1,BICYCLE
E033E4A135264912,42.3509614442122,-71.0778281092644,42.363564989894,-71.1004418404809,28.8,3005,13.6,3055,4,WALK + TRAM + BUS,16.2,2993,3,BICYCLE + BUS + WALK
